from,to,distance,time
527,204,1.5982084858900791,159.91042429450397
531,572,1.3873930571994815,149.36965285997405
540,553,2.401489852522084,200.0744926261042
547,71,1.3522130338234966,147.61065169117484
551,218,1.567981059726692,158.3990529863346
551,531,1.763482284881212,168.1741142440606
553,252,1.553132217474394,157.6566108737197
558,118,2.0185115924380805,180.92557962190403
572,513,0.7604777309696743,118.02388654848372
572,633,2.004952311770598,180.2476155885299
581,447,2.0269592249948976,181.34796124974488
592,131,1.2777867147758584,143.8893357387929
598,581,2.0715367550915462,183.5768377545773
633,208,3.629841185779391,261.49205928896953
638,453,2.0784934707302654,183.92467353651327
653,527,1.9857509381924932,179.28754690962467
2,49,2.2098436510065493,190.49218255032747
8,54,1.6119969849743967,160.59984924871983
31,486,2.0812493288696143,184.06246644348073
39,483,2.0680371848866734,183.40185924433368
49,199,1.9234925192846852,176.17462596423428
54,143,2.2754007710673982,193.77003855336991
55,31,1.9219036197272643,176.09518098636323
56,426,2.4756718815656606,203.78359407828304
56,514,4.422976641489746,301.1488320744873
59,113,2.854749832585184,222.73749162925918
59,313,1.4199445407490683,150.9972270374534
74,274,1.2810486764914213,144.05243382457107
77,56,1.8755929770734472,173.77964885367237
96,345,0.8003061395438019,120.0153069771901
105,350,2.286092436897836,194.3046218448918
112,599,1.1823273861333383,139.1163693066669
113,652,1.711451339061511,165.57256695307555
115,325,1.919481648590037,175.97408242950183
123,426,2.230434615631876,191.52173078159382
135,187,1.2930805681749904,144.65402840874953
160,422,1.4668118030467896,153.34059015233947
161,237,0.8014007220475338,120.07003610237669
180,625,1.3522680217528424,147.6134010876421
187,180,1.7922769960813616,169.61384980406808
188,123,1.5758697551900749,158.79348775950376
190,206,1.85911341575971,172.9556707879855
199,486,1.9150506481334095,175.75253240667047
206,604,1.7364674881761424,166.82337440880713
237,360,1.394752352611938,149.7376176305969
238,188,2.1143306199499476,185.7165309974974
238,539,1.9020349482187735,175.10174741093869
274,612,1.6735764339784056,163.67882169892027
282,238,2.942736065360264,227.13680326801318
282,335,1.0489593209844297,132.4479660492215
307,39,1.413287488585937,150.66437442929686
313,190,1.8440578090514859,172.2028904525743
327,105,1.336647188124353,146.83235940621765
335,378,2.7841615120450065,219.20807560225032
337,59,1.4445224054461094,152.22612027230548
337,282,1.600688863450807,160.03444317254036
337,327,1.0763681146276345,133.81840573138172
345,161,5.048220211268769,332.4110105634385
345,384,4.878500245995788,323.9250122997894
350,383,0.9161261859681309,125.80630929840655
360,627,1.023687648403351,131.18438242016754
378,386,1.4190517264162386,150.95258632081192
383,135,0.9829545077430525,129.14772538715263
384,512,1.0402632537348724,132.0131626867436
386,484,2.3149146794575484,195.74573397287742
409,337,2.8725909305768313,223.62954652884156
414,115,2.3700202572563533,198.50101286281767
422,409,1.1789439442602716,138.94719721301357
423,307,1.0082661877658299,130.4133093882915
426,414,1.95968665612178,177.98433280608901
432,2,2.5009048398447495,205.0452419922375
483,77,1.1913941051950274,139.56970525975137
484,8,1.616098790658413,160.80493953292066
512,337,0.8784115424519457,123.92057712259728
539,76,0.5410104495983058,107.05052247991529
546,423,2.2735726269179115,193.67863134589558
582,74,4.26729579456285,293.3647897281425
582,160,4.835389674785193,321.76948373925967
599,345,1.6082410126795534,160.41205063397769
604,55,2.199442873392748,189.97214366963738
612,546,1.177874862627277,138.89374313136386
625,266,1.828376452438899,171.41882262194497
627,113,0.9524544261289619,127.6227213064481
651,432,1.0492588724175738,132.4629436208787
652,651,1.0215329297517142,131.07664648758572
16,407,1.8679049305437023,173.39524652718512
25,367,3.8726563839050168,273.6328191952508
25,533,2.939184166488692,226.9592083244346
25,534,1.8161646353314564,170.80823176657282
25,559,2.654499576823088,212.72497884115438
27,198,1.906949597369943,175.34747986849715
35,131,2.1104454514980886,185.52227257490443
47,27,1.9039384647044453,175.19692323522224
57,39,2.2691500469175634,193.45750234587817
75,287,1.6308190478094906,161.54095239047453
100,542,1.9983218465359531,179.91609232679764
101,542,1.537075254574526,156.8537627287263
114,203,2.2151875059866746,190.75937529933373
122,323,3.333785394471907,246.68926972359534
131,298,1.4630996982392939,153.15498491196468
131,590,2.057423848552536,182.8711924276268
141,647,1.4399509809138429,151.99754904569215
150,57,1.9552961704977772,177.76480852488885
150,223,1.04934957324853,132.46747866242652
173,492,1.443244636754453,152.16223183772263
174,422,1.1390422637826543,136.95211318913272
216,545,1.3370292236671713,146.85146118335857
223,621,1.5425584481337036,157.12792240668517
240,100,1.3644399686995503,148.22199843497754
261,602,9.016279071466625,530.8139535733312
265,638,1.3250138294086082,146.2506914704304
287,216,1.4137465117005474,150.68732558502737
298,609,1.6366849790468032,161.83424895234015
302,634,2.1505366910771055,187.52683455385528
306,480,0.931279123008633,126.56395615043165
323,548,1.762126362151002,168.1063181075501
345,385,4.596354079657695,309.8177039828848
367,368,1.72347366901533,166.1736834507665
368,240,1.7071044789104537,165.35522394552268
374,510,0.7171562770684808,115.85781385342403
385,75,1.1764251997091357,138.82125998545678
392,557,2.1026168250755717,185.13084125377858
394,174,0.9498112001466837,127.49056000733418
407,173,2.6319542800281734,211.59771400140866
407,610,2.7709837940844655,218.54918970422327
422,445,1.0256693724201107,131.28346862100554
424,16,0.6916519930044898,114.5825996502245
440,140,2.9362260259046358,226.8113012952318
440,302,1.6620702902210123,163.1035145110506
440,457,0.9484136189675934,127.42068094837967
441,440,1.4866446227791241,154.33223113895622
445,491,1.5008594006750553,155.04297003375277
457,141,1.257792743763183,142.88963718815916
462,578,3.0702466273141673,233.51233136570838
473,462,1.7786814988449218,168.93407494224607
475,173,1.8374399709479123,171.8719985473956
475,610,1.7362039895733672,166.81019947866838
480,605,7.545709295720092,457.28546478600464
491,345,2.8786006878491874,223.93003439245936
492,441,1.8075277049115201,170.376385245576
492,473,1.6157695352398445,160.78847676199223
499,374,0.8534403558298913,122.67201779149457
510,543,1.6039911964194495,160.19955982097247
532,367,2.4593030761530668,202.96515380765334
532,533,0.7991617307875187,119.95808653937593
533,392,1.2494340857017348,142.47170428508673
534,621,1.8830678562189844,174.15339281094924
542,47,1.8043170455376092,170.21585227688047
542,114,1.6580584937853673,162.90292468926836
543,624,1.1764854413681667,138.82427206840833
545,150,1.589318575901144,159.4659287950572
545,424,1.102271150799425,135.11355753997125
548,550,2.00573951332075,180.2869756660375
557,475,1.013943201056093,130.69716005280463
559,265,2.038672809756804,181.9336404878402
568,394,2.0247426330826004,181.23713165413002
568,532,2.4470646657742154,202.35323328871078
568,534,1.5756308627871862,158.78154313935931
582,35,2.1456018983420475,187.28009491710236
583,585,2.45941598638513,202.9707993192565
585,101,1.338554203407216,146.9277101703608
590,25,0.8334443466026701,121.6722173301335
605,261,5.236897396998922,341.84486984994606
609,306,1.5621335898437347,158.10667949218674
610,583,1.6398534837683392,161.99267418841697
621,534,1.8830678562189844,174.15339281094924
621,568,0.9613927626078868,128.06963813039434
624,542,1.1874196116006899,139.37098058003448
634,635,0.7799847070212323,118.99923535106161
635,103,2.3763880644021027,198.81940322010513
638,639,1.3877752899512,149.38876449755998
639,499,0.91806859960641,125.9034299803205
647,122,1.5152022411221642,155.7601120561082
4,418,6.385182465191303,399.2591232595651
72,479,2.843644980957158,222.1822490478579
107,464,3.8256402350370404,271.282011751852
168,4,2.393029563892823,199.65147819464113
215,355,1.5447172933444302,157.2358646672215
222,257,2.327693775395347,196.38468876976737
228,107,1.208605906726971,140.43029533634854
255,613,1.2783148292338609,143.91574146169305
257,72,5.0724717824571615,333.6235891228581
267,505,2.9293240740072743,226.4662037003637
269,271,1.3210715121216863,146.0535756060843
271,267,4.165811265876982,288.2905632938491
297,476,1.9909159191457302,179.54579595728651
343,528,6.071276453403254,383.56382267016266
355,297,1.7393825759134476,166.96912879567236
358,215,1.3464546005482079,147.3227300274104
464,222,1.7806872878400495,169.0343643920025
476,228,1.0959288920065269,134.79644460032634
505,255,2.906672040331162,225.3336020165581
528,358,0.7898933789499115,119.49466894749557
613,168,1.2414018541655474,142.07009270827737
38,46,1.063349113341881,133.16745566709406
39,307,1.413287488585937,150.66437442929686
46,104,1.233003038911235,141.65015194556173
56,77,1.8755929770734472,173.77964885367237
58,128,0.26480587898512087,93.24029394925604
77,483,1.1913941051950274,139.56970525975137
100,542,1.9983218465359531,179.91609232679764
104,146,1.3994860139881549,149.97430069940776
128,207,0.7017127658951384,115.08563829475692
145,272,3.0122762933368517,230.6138146668426
146,409,1.73975429261721,166.9877146308605
160,185,3.1498243755647093,237.49121877823546
173,440,4.527918396693921,306.3959198346961
185,58,1.7579231486560731,167.89615743280365
207,515,1.8397505544339392,171.98752772169695
240,100,1.3644399686995503,148.22199843497754
265,559,2.038672809756804,181.9336404878402
272,364,3.726330518376131,266.3165259188065
274,348,1.4115848858396736,150.57924429198368
274,568,1.5891675207465517,159.45837603732758
307,423,1.0082661877658299,130.4133093882915
308,617,3.614868296552745,260.74341482763725
345,173,14.353249259640661,797.662462982033
348,185,3.2477332424241085,242.38666212120543
364,189,4.920302356794327,326.01511783971637
367,368,1.72347366901533,166.1736834507665
368,240,1.7071044789104537,165.35522394552268
374,499,0.8534403558298913,122.67201779149457
409,422,1.1789439442602716,138.94719721301357
414,426,1.95968665612178,177.98433280608901
422,160,1.4668118030467896,153.34059015233947
423,546,2.2735726269179115,193.67863134589558
426,56,2.4756718815656606,203.78359407828304
440,140,2.9362260259046358,226.8113012952318
450,38,1.3689421764414833,148.44710882207417
483,39,2.0680371848866734,183.40185924433368
483,450,1.1411174215500204,137.05587107750102
499,639,0.91806859960641,125.9034299803205
510,374,0.7171562770684808,115.85781385342403
514,56,4.422976641489746,301.1488320744873
515,308,2.400691097527922,200.0345548763961
532,367,2.4593030761530668,202.96515380765334
542,624,1.1874196116006899,139.37098058003448
543,510,1.6039911964194495,160.19955982097247
546,612,1.177874862627277,138.89374313136386
559,532,2.101653272291375,185.08266361456873
568,173,7.188878065443762,439.4439032721881
568,532,2.4470646657742154,202.35323328871078
612,274,1.6735764339784056,163.67882169892027
617,145,1.7645230893272954,168.2261544663648
624,543,1.1764854413681667,138.82427206840833
638,265,1.3250138294086082,146.2506914704304
639,638,1.3877752899512,149.38876449755998
6,210,0.7893583462564149,119.46791731282075
7,60,0.5801730111954717,109.00865055977359
15,584,0.7010862645873576,115.05431322936788
20,187,0.9730635799283018,128.65317899641508
20,260,0.9346559052420571,126.73279526210285
23,40,0.5194917966049252,105.97458983024626
40,39,1.2408106213967913,142.04053106983957
44,555,0.9953079961812186,129.76539980906094
45,366,0.6564128548617372,112.82064274308686
57,23,0.5771541528687559,108.85770764343779
60,648,0.4458880485234927,102.29440242617463
106,610,0.3356267118760316,96.78133559380157
127,106,0.23150122022183917,91.57506101109196
139,233,1.283452198737545,144.17260993687725
167,362,0.6195511290976885,110.97755645488442
173,221,0.5154758167713562,105.7737908385678
173,334,0.4831745024919182,104.1587251245959
210,318,0.7251413003765443,116.25706501882722
221,127,0.3930016312217141,99.6500815610857
233,6,0.7524315459026596,117.62157729513298
260,57,0.5473882825279821,107.3694141263991
318,381,0.36814006737381444,98.40700336869072
334,474,0.4841240972116427,104.20620486058213
344,139,1.5596233687912093,157.98116843956046
362,373,0.7781999425452564,118.90999712726281
366,368,1.0578427782953987,132.89213891476993
368,44,1.1458097792991768,137.29048896495885
373,427,0.9531442533924936,127.65721266962468
427,45,0.37700723430821464,98.85036171541073
458,106,0.18186641871779693,89.09332093588985
474,7,0.6291590380248138,111.45795190124069
474,344,1.2105400391431407,140.52700195715704
555,15,0.5312592727200164,106.56296363600082
584,589,0.5258223899404284,106.29111949702141
589,458,0.5221649671167626,106.10824835583813
603,173,0.39610423756845436,99.80521187842271
610,603,0.47340774240887135,103.67038712044356
638,167,0.41708340484622064,100.85417024231103
648,20,0.6940770872357304,114.70385436178651
61,563,1.4463938657562376,152.3196932878119
201,596,0.5709928155582602,108.54964077791301
214,279,2.0220838390172196,181.10419195086098
235,582,1.1543783295963443,137.7189164798172
279,320,2.2643205856691226,193.21602928345612
320,201,0.6792290496252439,113.9614524812622
417,235,0.9484384395819608,127.42192197909804
429,581,0.7718054264757306,118.59027132378654
477,214,3.115699976654155,235.78499883270774
524,74,1.196310502240989,139.81552511204944
563,477,0.9951435521918935,129.7571776095947
581,524,1.5120364832844455,155.60182416422228
582,429,1.071590107989116,133.5795053994558
587,61,1.3985131421311123,149.9256571065556
596,417,1.0560286068071107,132.80143034035552
598,26,2.030935453167941,181.54677265839706
